Date,Region,Product,Units Sold,Unit Price,Revenue,Profit,Year,Month,Quarter,Weekday,DayOfYear,Profit_Margin,Month_Year
2024-06-10,West,Keyboard,38,529,20102,5773.05,2024,6,2,Monday,162,28.71878420057706,2024-06
2024-06-10,West,Tablet,19,937,17803,6540.11,2024,6,2,Monday,162,36.73599955063753,2024-06
2024-06-10,West,Mouse,89,402,35778,6864.32,2024,6,2,Monday,162,19.185868410755212,2024-06
2024-06-10,West,Headphones,87,274,23838,4094.84,2024,6,2,Monday,162,17.17778337108818,2024-06
2024-06-11,North,Headphones,10,293,2930,545.9,2024,6,2,Tuesday,163,18.631399317406142,2024-06
2024-06-11,North,Laptop,88,915,80520,9745.37,2024,6,2,Tuesday,163,12.103042722305018,2024-06
2024-06-11,South,Tablet,60,748,44880,10657.92,2024,6,2,Tuesday,163,23.7475935828877,2024-06
2024-06-11,South,Mouse,96,235,22560,3892.26,2024,6,2,Tuesday,163,17.252925531914894,2024-06
2024-06-11,South,Keyboard,17,348,5916,2165.55,2024,6,2,Tuesday,163,36.60496957403652,2024-06
2024-06-11,East,Headphones,32,287,9184,3041.11,2024,6,2,Tuesday,163,33.11313153310105,2024-06
2024-06-11,East,Laptop,33,322,10626,4191.26,2024,6,2,Tuesday,163,39.443440617353666,2024-06
2024-06-11,East,Mouse,65,172,11180,3704.69,2024,6,2,Tuesday,163,33.13676207513417,2024-06
2024-06-11,East,Keyboard,78,458,35724,13456.05,2024,6,2,Tuesday,163,37.66669465905274,2024-06
2024-06-11,West,Headphones,76,148,11248,1506.29,2024,6,2,Tuesday,163,13.391625177809388,2024-06
2024-06-11,West,Smartphone,22,743,16346,5349.47,2024,6,2,Tuesday,163,32.72647742566989,2024-06
2024-06-11,West,Mouse,7,552,3864,691.31,2024,6,2,Tuesday,163,17.891045548654244,2024-06
2024-06-11,West,Monitor,41,868,35588,8528.72,2024,6,2,Tuesday,163,23.965156794425084,2024-06
2024-06-12,North,Laptop,82,738,60516,23007.95,2024,6,2,Wednesday,164,38.019614647365984,2024-06
2024-06-12,North,Headphones,34,310,10540,1853.25,2024,6,2,Wednesday,164,17.583017077798864,2024-06
2024-06-12,North,Monitor,75,260,19500,4191.51,2024,6,2,Wednesday,164,21.49492307692308,2024-06
2024-06-12,South,Headphones,10,599,5990,2003.6,2024,6,2,Wednesday,164,33.449081803005,2024-06
2024-06-12,South,Keyboard,31,252,7812,1032.94,2024,6,2,Wednesday,164,13.222478238607271,2024-06
2024-06-12,South,Monitor,21,293,6153,636.22,2024,6,2,Wednesday,164,10.339996749553064,2024-06
2024-06-12,East,Headphones,90,909,81810,32038.11,2024,6,2,Wednesday,164,39.16160616061607,2024-06
2024-06-12,East,Tablet,77,795,61215,8141.92,2024,6,2,Wednesday,164,13.300530915625256,2024-06
2024-06-12,East,Mouse,50,553,27650,6276.75,2024,6,2,Wednesday,164,22.700723327305607,2024-06
2024-06-12,East,Smartphone,84,978,82152,19118.26,2024,6,2,Wednesday,164,23.27181322426721,2024-06
2024-06-12,West,Tablet,59,831,49029,14638.61,2024,6,2,Wednesday,164,29.857043790409758,2024-06
2024-06-12,West,Keyboard,19,51,969,335.11,2024,6,2,Wednesday,164,34.58307533539732,2024-06
2024-06-12,West,Mouse,68,760,51680,14468.63,2024,6,2,Wednesday,164,27.996575077399378,2024-06
2024-06-13,North,Tablet,30,114,3420,1175.54,2024,6,2,Thursday,165,34.372514619883034,2024-06
2024-06-13,North,Laptop,33,810,26730,10005.1,2024,6,2,Thursday,165,37.430228208005985,2024-06
2024-06-13,North,Headphones,54,927,50058,18580.82,2024,6,2,Thursday,165,37.118582444364534,2024-06
2024-06-13,North,Mouse,78,236,18408,4891.03,2024,6,2,Thursday,165,26.570132551064752,2024-06
2024-06-13,South,Mouse,74,434,32116,9666.47,2024,6,2,Thursday,165,30.09861128409515,2024-06
2024-06-13,South,Headphones,81,775,62775,21454.45,2024,6,2,Thursday,165,34.17674233373158,2024-06
2024-06-13,South,Smartphone,90,854,76860,12101.37,2024,6,2,Thursday,165,15.744691647150667,2024-06
2024-06-13,South,Laptop,82,689,56498,11666.75,2024,6,2,Thursday,165,20.649846012248222,2024-06
2024-06-13,East,Laptop,52,763,39676,14382.65,2024,6,2,Thursday,165,36.25025204153645,2024-06
2024-06-13,East,Monitor,34,966,32844,4216.08,2024,6,2,Thursday,165,12.83668249908659,2024-06
2024-06-13,West,Headphones,96,466,44736,11553.02,2024,6,2,Thursday,165,25.824883762517885,2024-06
2024-06-13,West,Smartphone,45,207,9315,3325.3,2024,6,2,Thursday,165,35.698336017176594,2024-06
2024-06-14,North,Smartphone,69,842,58098,17013.01,2024,6,2,Friday,166,29.283297187510755,2024-06
2024-06-14,North,Monitor,7,98,686,203.03,2024,6,2,Friday,166,29.59620991253644,2024-06
2024-06-14,South,Smartphone,40,622,24880,9114.18,2024,6,2,Friday,166,36.632556270096465,2024-06
2024-06-14,South,Mouse,80,493,39440,14755.22,2024,6,2,Friday,166,37.4118154158215,2024-06
2024-06-14,South,Headphones,7,604,4228,800.24,2024,6,2,Friday,166,18.927152317880793,2024-06
2024-06-14,South,Laptop,72,227,16344,2377.03,2024,6,2,Friday,166,14.543746940773374,2024-06
2024-06-14,East,Keyboard,68,423,28764,8112.83,2024,6,2,Friday,166,28.20480461688221,2024-06
2024-06-14,East,Headphones,69,137,9453,3636.33,2024,6,2,Friday,166,38.467470644239924,2024-06
2024-06-14,East,Tablet,90,253,22770,5911.69,2024,6,2,Friday,166,25.96262626262626,2024-06
2024-06-14,West,Laptop,65,747,48555,8298.1,2024,6,2,Friday,166,17.09010400576666,2024-06
2024-06-14,West,Mouse,16,863,13808,3767.48,2024,6,2,Friday,166,27.28476245654693,2024-06
2024-06-15,North,Keyboard,89,507,45123,15119.6,2024,6,2,Saturday,167,33.5075238791747,2024-06
2024-06-15,North,Tablet,8,869,6952,2059.67,2024,6,2,Saturday,167,29.627013808975832,2024-06
2024-06-15,South,Mouse,21,542,11382,1575.9,2024,6,2,Saturday,167,13.845545598313128,2024-06
2024-06-15,South,Laptop,26,166,4316,1346.56,2024,6,2,Saturday,167,31.199258572752548,2024-06
2024-06-15,South,Monitor,31,598,18538,5445.13,2024,6,2,Saturday,167,29.37280181249326,2024-06
2024-06-15,South,Tablet,39,693,27027,4017.6,2024,6,2,Saturday,167,14.865134865134866,2024-06
2024-06-15,East,Monitor,49,715,35035,5575.18,2024,6,2,Saturday,167,15.913172541743972,2024-06
2024-06-15,East,Keyboard,62,112,6944,2162.0,2024,6,2,Saturday,167,31.134792626728107,2024-06
2024-06-15,West,Monitor,44,215,9460,1383.47,2024,6,2,Saturday,167,14.624418604651163,2024-06
2024-06-15,West,Keyboard,13,510,6630,1686.68,2024,6,2,Saturday,167,25.440120663650077,2024-06
2024-06-16,North,Laptop,46,254,11684,1592.39,2024,6,2,Sunday,168,13.628808627182472,2024-06
2024-06-16,North,Keyboard,92,244,22448,4687.82,2024,6,2,Sunday,168,20.883018531717745,2024-06
2024-06-16,North,Smartphone,17,324,5508,1680.11,2024,6,2,Sunday,168,30.503086419753085,2024-06
2024-06-16,North,Monitor,87,615,53505,8156.09,2024,6,2,Sunday,168,15.243603401551256,2024-06
2024-06-16,South,Headphones,37,511,18907,7425.94,2024,6,2,Sunday,168,39.276141111757546,2024-06
2024-06-16,South,Laptop,37,815,30155,6849.48,2024,6,2,Sunday,168,22.71424307743326,2024-06
2024-06-16,South,Smartphone,35,737,25795,8849.69,2024,6,2,Sunday,168,34.307772824190735,2024-06
2024-06-16,East,Tablet,94,183,17202,5279.15,2024,6,2,Sunday,168,30.68916405069178,2024-06
2024-06-16,East,Laptop,77,611,47047,13539.9,2024,6,2,Sunday,168,28.77951835398644,2024-06
2024-06-16,East,Mouse,16,72,1152,277.3,2024,6,2,Sunday,168,24.071180555555557,2024-06
2024-06-16,East,Smartphone,73,284,20732,3421.7,2024,6,2,Sunday,168,16.50443758441057,2024-06
2024-06-16,West,Monitor,59,606,35754,6301.43,2024,6,2,Sunday,168,17.624405660905072,2024-06
2024-06-16,West,Headphones,25,582,14550,4457.73,2024,6,2,Sunday,168,30.637319587628863,2024-06
2024-06-16,West,Mouse,47,997,46859,8887.23,2024,6,2,Sunday,168,18.965897693079235,2024-06
2024-06-16,West,Smartphone,48,721,34608,10875.07,2024,6,2,Sunday,168,31.423572584373556,2024-06
2024-06-17,North,Smartphone,55,742,40810,8582.86,2024,6,2,Monday,169,21.031266846361188,2024-06
2024-06-17,North,Mouse,21,669,14049,2709.91,2024,6,2,Monday,169,19.288988540109614,2024-06
2024-06-17,North,Laptop,51,233,11883,3694.4,2024,6,2,Monday,169,31.08979214003198,2024-06
2024-06-17,North,Keyboard,5,340,1700,263.54,2024,6,2,Monday,169,15.502352941176472,2024-06
2024-06-17,South,Tablet,41,516,21156,3559.71,2024,6,2,Monday,169,16.826006806579695,2024-06
2024-06-17,South,Monitor,37,149,5513,762.02,2024,6,2,Monday,169,13.822238345728277,2024-06
2024-06-17,South,Keyboard,94,437,41078,9662.03,2024,6,2,Monday,169,23.52117922002045,2024-06
2024-06-17,East,Tablet,27,501,13527,3993.82,2024,6,2,Monday,169,29.52480224735714,2024-06
2024-06-17,East,Headphones,47,784,36848,9614.49,2024,6,2,Monday,169,26.092298089448544,2024-06
2024-06-17,East,Keyboard,45,171,7695,1387.89,2024,6,2,Monday,169,18.036257309941522,2024-06
2024-06-17,West,Keyboard,65,551,35815,6343.87,2024,6,2,Monday,169,17.71288566243194,2024-06
2024-06-17,West,Tablet,53,839,44467,9346.22,2024,6,2,Monday,169,21.01832819843929,2024-06
2024-06-17,West,Mouse,61,940,57340,12069.42,2024,6,2,Monday,169,21.048866410882454,2024-06
2024-06-17,West,Smartphone,20,914,18280,3931.3,2024,6,2,Monday,169,21.50601750547046,2024-06
2024-06-18,North,Tablet,74,720,53280,19246.82,2024,6,2,Tuesday,170,36.12391141141141,2024-06
2024-06-18,North,Keyboard,93,161,14973,3286.2,2024,6,2,Tuesday,170,21.94750550991785,2024-06
2024-06-18,South,Monitor,7,748,5236,1062.33,2024,6,2,Tuesday,170,20.288961038961038,2024-06
2024-06-18,South,Mouse,38,482,18316,4246.37,2024,6,2,Tuesday,170,23.183937540947806,2024-06
2024-06-18,East,Smartphone,73,169,12337,3451.69,2024,6,2,Tuesday,170,27.978357785523222,2024-06
2024-06-18,East,Headphones,64,376,24064,3195.86,2024,6,2,Tuesday,170,13.280668218085106,2024-06
2024-06-18,East,Keyboard,90,542,48780,9807.43,2024,6,2,Tuesday,170,20.105432554325546,2024-06
2024-06-18,East,Tablet,34,963,32742,5363.73,2024,6,2,Tuesday,170,16.381803188565144,2024-06
2024-06-18,West,Smartphone,83,997,82751,20845.4,2024,6,2,Tuesday,170,25.19051129291489,2024-06
2024-06-18,West,Tablet,73,978,71394,13055.94,2024,6,2,Tuesday,170,18.28716698882259,2024-06
2024-06-19,North,Headphones,94,210,19740,7484.12,2024,6,2,Wednesday,171,37.91347517730496,2024-06
2024-06-19,North,Monitor,24,577,13848,5520.44,2024,6,2,Wednesday,171,39.864529173887924,2024-06
2024-06-19,North,Smartphone,94,136,12784,3151.17,2024,6,2,Wednesday,171,24.649327284105134,2024-06
2024-06-19,South,Smartphone,7,164,1148,363.17,2024,6,2,Wednesday,171,31.63501742160279,2024-06
2024-06-19,South,Monitor,55,577,31735,10110.28,2024,6,2,Wednesday,171,31.858452812352294,2024-06
2024-06-19,South,Keyboard,82,942,77244,21922.26,2024,6,2,Wednesday,171,28.380534410439644,2024-06
2024-06-19,South,Laptop,28,506,14168,4139.11,2024,6,2,Wednesday,171,29.21449745906267,2024-06
2024-06-19,East,Headphones,79,466,36814,12963.42,2024,6,2,Wednesday,171,35.2132884228826,2024-06
2024-06-19,East,Tablet,89,216,19224,3051.31,2024,6,2,Wednesday,171,15.872399084477737,2024-06
2024-06-19,East,Keyboard,76,859,65284,22799.15,2024,6,2,Wednesday,171,34.92302861344281,2024-06
2024-06-19,East,Laptop,29,522,15138,5487.06,2024,6,2,Wednesday,171,36.246928260007934,2024-06
2024-06-19,West,Smartphone,74,578,42772,14279.84,2024,6,2,Wednesday,171,33.38595342747592,2024-06
2024-06-19,West,Mouse,72,399,28728,8076.11,2024,6,2,Wednesday,171,28.112329434697852,2024-06
2024-06-19,West,Monitor,91,356,32396,8805.39,2024,6,2,Wednesday,171,27.180485245091983,2024-06
2024-06-19,West,Laptop,60,789,47340,16885.07,2024,6,2,Wednesday,171,35.66765948457963,2024-06
2024-06-20,North,Tablet,49,53,2597,671.52,2024,6,2,Thursday,172,25.857527916827106,2024-06
2024-06-20,North,Smartphone,94,521,48974,5317.17,2024,6,2,Thursday,172,10.857128272144404,2024-06
2024-06-20,South,Keyboard,76,593,45068,8222.18,2024,6,2,Thursday,172,18.243942486908672,2024-06
2024-06-20,South,Tablet,64,391,25024,3208.53,2024,6,2,Thursday,172,12.821811061381075,2024-06
2024-06-20,East,Keyboard,84,108,9072,2827.28,2024,6,2,Thursday,172,31.164902998236332,2024-06
2024-06-20,East,Monitor,23,710,16330,5160.78,2024,6,2,Thursday,172,31.60306184935701,2024-06
2024-06-20,East,Mouse,13,506,6578,2050.35,2024,6,2,Thursday,172,31.169808452417147,2024-06
2024-06-20,West,Keyboard,80,567,45360,17381.9,2024,6,2,Thursday,172,38.31988536155203,2024-06
2024-06-20,West,Headphones,9,492,4428,1572.17,2024,6,2,Thursday,172,35.50519421860886,2024-06
2024-06-21,North,Monitor,7,74,518,166.0,2024,6,2,Friday,173,32.04633204633205,2024-06
2024-06-21,North,Headphones,59,729,43011,6572.59,2024,6,2,Friday,173,15.281183883192673,2024-06
2024-06-21,South,Mouse,20,897,17940,6534.9,2024,6,2,Friday,173,36.42642140468227,2024-06
2024-06-21,South,Smartphone,45,696,31320,8793.2,2024,6,2,Friday,173,28.07535121328225,2024-06
2024-06-21,South,Headphones,57,880,50160,18381.77,2024,6,2,Friday,173,36.646271929824564,2024-06
2024-06-21,East,Tablet,68,908,61744,14288.19,2024,6,2,Friday,173,23.14101775071262,2024-06
2024-06-21,East,Mouse,76,745,56620,15273.75,2024,6,2,Friday,173,26.975891910985517,2024-06
2024-06-21,East,Monitor,45,820,36900,11335.19,2024,6,2,Friday,173,30.718672086720865,2024-06
2024-06-21,West,Smartphone,54,78,4212,1369.75,2024,6,2,Friday,173,32.5201804368471,2024-06
2024-06-21,West,Mouse,49,66,3234,835.01,2024,6,2,Friday,173,25.819727891156464,2024-06
2024-06-22,North,Laptop,65,968,62920,16806.06,2024,6,2,Saturday,174,26.710203432930708,2024-06
2024-06-22,North,Tablet,14,522,7308,2866.96,2024,6,2,Saturday,174,39.23043240284619,2024-06
2024-06-22,North,Headphones,45,659,29655,6130.64,2024,6,2,Saturday,174,20.673208565166075,2024-06
2024-06-22,South,Mouse,53,250,13250,4049.63,2024,6,2,Saturday,174,30.56324528301887,2024-06
2024-06-22,South,Headphones,54,806,43524,15979.44,2024,6,2,Saturday,174,36.71408877860491,2024-06
2024-06-22,East,Tablet,99,174,17226,2530.98,2024,6,2,Saturday,174,14.692789968652036,2024-06
2024-06-22,East,Keyboard,11,520,5720,1638.43,2024,6,2,Saturday,174,28.64388111888112,2024-06
2024-06-22,East,Headphones,73,118,8614,2154.43,2024,6,2,Saturday,174,25.01079637798932,2024-06
2024-06-22,East,Mouse,77,311,23947,4387.76,2024,6,2,Saturday,174,18.322796174886207,2024-06
2024-06-22,West,Keyboard,36,96,3456,1260.92,2024,6,2,Saturday,174,36.4849537037037,2024-06
2024-06-22,West,Headphones,47,259,12173,3107.63,2024,6,2,Saturday,174,25.52887537993921,2024-06
2024-06-23,North,Mouse,91,537,48867,18631.28,2024,6,2,Sunday,175,38.12650664047312,2024-06
2024-06-23,North,Smartphone,75,789,59175,16833.57,2024,6,2,Sunday,175,28.447097591888465,2024-06
2024-06-23,North,Headphones,71,910,64610,16137.83,2024,6,2,Sunday,175,24.977294536449467,2024-06
2024-06-23,South,Monitor,69,462,31878,3879.78,2024,6,2,Sunday,175,12.170713344626389,2024-06
2024-06-23,South,Keyboard,99,196,19404,7077.44,2024,6,2,Sunday,175,36.47412904555761,2024-06
2024-06-23,South,Tablet,47,192,9024,1245.79,2024,6,2,Sunday,175,13.805296985815602,2024-06
2024-06-23,East,Mouse,81,722,58482,7602.4,2024,6,2,Sunday,175,12.999555418761327,2024-06
2024-06-23,East,Keyboard,82,652,53464,14334.75,2024,6,2,Sunday,175,26.811966931019004,2024-06
2024-06-23,East,Laptop,72,536,38592,4218.76,2024,6,2,Sunday,175,10.93169568822554,2024-06
2024-06-23,East,Headphones,51,615,31365,10306.85,2024,6,2,Sunday,175,32.860991551091985,2024-06
2024-06-23,West,Smartphone,64,863,55232,12934.33,2024,6,2,Sunday,175,23.418181488991888,2024-06
2024-06-23,West,Headphones,99,214,21186,3037.52,2024,6,2,Sunday,175,14.33739261776645,2024-06
2024-06-23,West,Tablet,74,267,19758,2818.33,2024,6,2,Sunday,175,14.264247393460877,2024-06
2024-06-23,West,Keyboard,65,894,58110,6764.32,2024,6,2,Sunday,175,11.640543796248494,2024-06
2024-06-24,North,Mouse,59,636,37524,11717.27,2024,6,2,Monday,176,31.22606864939772,2024-06
2024-06-24,North,Smartphone,55,156,8580,2933.92,2024,6,2,Monday,176,34.194871794871794,2024-06
2024-06-24,North,Headphones,90,885,79650,30894.5,2024,6,2,Monday,176,38.787821720025114,2024-06
2024-06-24,North,Tablet,13,907,11791,2387.33,2024,6,2,Monday,176,20.247052836909507,2024-06
2024-06-24,South,Headphones,32,121,3872,478.62,2024,6,2,Monday,176,12.361053719008265,2024-06
2024-06-24,South,Laptop,48,534,25632,3589.52,2024,6,2,Monday,176,14.00405742821473,2024-06
2024-06-24,South,Smartphone,99,681,67419,26760.02,2024,6,2,Monday,176,39.692104599593584,2024-06
2024-06-24,South,Tablet,54,986,53244,12428.57,2024,6,2,Monday,176,23.342667718428366,2024-06
2024-06-24,East,Smartphone,13,213,2769,383.39,2024,6,2,Monday,176,13.845792704947634,2024-06
2024-06-24,East,Keyboard,96,855,82080,14295.2,2024,6,2,Monday,176,17.41617933723197,2024-06
2024-06-24,West,Headphones,86,677,58222,6076.06,2024,6,2,Monday,176,10.436020748170796,2024-06
2024-06-24,West,Smartphone,52,505,26260,7172.96,2024,6,2,Monday,176,27.315156130997714,2024-06
2024-06-25,North,Mouse,36,967,34812,7429.14,2024,6,2,Tuesday,177,21.340744570837643,2024-06
2024-06-25,North,Tablet,61,830,50630,15984.24,2024,6,2,Tuesday,177,31.57068931463559,2024-06
2024-06-25,North,Keyboard,66,487,32142,10048.54,2024,6,2,Tuesday,177,31.262958123327735,2024-06
2024-06-25,North,Smartphone,69,846,58374,11519.03,2024,6,2,Tuesday,177,19.733151745640185,2024-06
2024-06-25,South,Headphones,39,734,28626,7312.96,2024,6,2,Tuesday,177,25.54656605882764,2024-06
2024-06-25,South,Keyboard,70,759,53130,5804.31,2024,6,2,Tuesday,177,10.924731789949183,2024-06
2024-06-25,South,Monitor,29,733,21257,2208.67,2024,6,2,Tuesday,177,10.39031848332314,2024-06
2024-06-25,East,Tablet,23,430,9890,1639.72,2024,6,2,Tuesday,177,16.579575328614762,2024-06
2024-06-25,East,Mouse,8,283,2264,669.42,2024,6,2,Tuesday,177,29.568021201413426,2024-06
2024-06-25,East,Headphones,56,788,44128,6357.44,2024,6,2,Tuesday,177,14.406816533720084,2024-06
2024-06-25,East,Laptop,74,488,36112,10987.98,2024,6,2,Tuesday,177,30.427503322995126,2024-06
2024-06-25,West,Smartphone,51,893,45543,9763.01,2024,6,2,Tuesday,177,21.436905781349495,2024-06
2024-06-25,West,Headphones,35,909,31815,5544.88,2024,6,2,Tuesday,177,17.428508565142227,2024-06
2024-06-25,West,Tablet,22,93,2046,722.89,2024,6,2,Tuesday,177,35.33186705767351,2024-06
2024-06-25,West,Mouse,30,426,12780,2869.93,2024,6,2,Tuesday,177,22.456416275430357,2024-06
2024-06-26,North,Keyboard,63,941,59283,17032.71,2024,6,2,Wednesday,178,28.731187692930522,2024-06
2024-06-26,North,Mouse,43,494,21242,2572.63,2024,6,2,Wednesday,178,12.111053573109878,2024-06
2024-06-26,North,Smartphone,67,579,38793,8315.05,2024,6,2,Wednesday,178,21.43440826953316,2024-06
2024-06-26,North,Monitor,43,632,27176,8649.41,2024,6,2,Wednesday,178,31.827384456873713,2024-06
2024-06-26,South,Tablet,48,170,8160,1776.55,2024,6,2,Wednesday,178,21.77144607843137,2024-06
2024-06-26,South,Laptop,52,209,10868,1496.06,2024,6,2,Wednesday,178,13.765734265734263,2024-06
2024-06-26,East,Tablet,7,790,5530,2055.81,2024,6,2,Wednesday,178,37.1755877034358,2024-06
2024-06-26,East,Laptop,68,450,30600,7384.55,2024,6,2,Wednesday,178,24.13251633986928,2024-06
2024-06-26,East,Mouse,66,852,56232,13037.52,2024,6,2,Wednesday,178,23.18523260776782,2024-06
2024-06-26,East,Smartphone,39,604,23556,5639.47,2024,6,2,Wednesday,178,23.940694515197826,2024-06
2024-06-26,West,Headphones,45,347,15615,4831.24,2024,6,2,Wednesday,178,30.93973743195645,2024-06
2024-06-26,West,Mouse,19,109,2071,390.85,2024,6,2,Wednesday,178,18.87252535007243,2024-06
2024-06-26,West,Laptop,41,755,30955,8398.01,2024,6,2,Wednesday,178,27.12973671458569,2024-06
2024-06-26,West,Keyboard,59,894,52746,15741.22,2024,6,2,Wednesday,178,29.8434383649945,2024-06
2024-06-27,North,Mouse,96,849,81504,12623.39,2024,6,2,Thursday,179,15.488061935610522,2024-06
2024-06-27,North,Monitor,22,885,19470,4037.15,2024,6,2,Thursday,179,20.735233692860813,2024-06
2024-06-27,North,Headphones,11,675,7425,2611.84,2024,6,2,Thursday,179,35.1762962962963,2024-06
2024-06-27,North,Laptop,11,90,990,196.65,2024,6,2,Thursday,179,19.863636363636363,2024-06
2024-06-27,South,Laptop,10,215,2150,696.6,2024,6,2,Thursday,179,32.4,2024-06
2024-06-27,South,Smartphone,94,66,6204,1574.42,2024,6,2,Thursday,179,25.377498388136686,2024-06
2024-06-27,East,Tablet,22,928,20416,4992.55,2024,6,2,Thursday,179,24.454104623824453,2024-06
2024-06-27,East,Laptop,66,929,61314,21316.38,2024,6,2,Thursday,179,34.7659262158724,2024-06
2024-06-27,East,Keyboard,31,808,25048,3069.9,2024,6,2,Thursday,179,12.256068348770361,2024-06
2024-06-27,East,Headphones,49,551,26999,6612.15,2024,6,2,Thursday,179,24.490351494499794,2024-06
2024-06-27,West,Tablet,56,212,11872,3242.32,2024,6,2,Thursday,179,27.310646900269543,2024-06
2024-06-27,West,Mouse,55,388,21340,3856.9,2024,6,2,Thursday,179,18.07357075913777,2024-06
2024-06-27,West,Smartphone,81,176,14256,1614.4,2024,6,2,Thursday,179,11.324354657687993,2024-06
2024-06-27,West,Headphones,97,649,62953,11815.71,2024,6,2,Thursday,179,18.769097580734833,2024-06
2024-06-28,North,Monitor,71,576,40896,4694.45,2024,6,2,Friday,180,11.478995500782473,2024-06
2024-06-28,North,Laptop,5,610,3050,528.99,2024,6,2,Friday,180,17.34393442622951,2024-06
2024-06-28,North,Tablet,33,587,19371,2641.81,2024,6,2,Friday,180,13.637963966754427,2024-06
2024-06-28,North,Keyboard,97,805,78085,10340.27,2024,6,2,Friday,180,13.242325670743421,2024-06
